Id,Expected
26679bff55177a34fc01019eec999fd8_1,147504 9 147514 9 148784 9 148794 9 150064 9 150074 9 151344 9 151354 9 152624 9 152634 9 153904 9 153914 9 155184 9 155194 9 156454 9 156464 9 156474 9 156484 9 157734 9 157744 9 157754 9 157764 9 159014 9 159024 9 159034 9 159044 9 160294 9 160304 9 160314 9 160324 9 161574 9 161584 9 161594 9 161604 9 162854 9 162864 9 162874 9 162884 9 164134 9 164144 9 164154 9 164164 9 165414 9 165424 9 165434 9 165444 9 166684 29 166714 9 167964 29 167994 9 169244 29 169274 9 170524 29 170554 9 171804 29 173084 29 174364 29 175644 29 176924 19 178204 19 179484 19 180764 19 182044 19 183324 19 184604 19 185884 19 187164 9 188444 9 189724 9 191004 9 192284 9 193564 9 194844 9 196125 7
6679bff55177a34fc01019eec999fd84_0,212049 9 212059 9 213329 9 213339 9 214609 9 214619 9 215889 9 215899 9 217154 194 218434 194 219714 194 220994 194 222274 214 223554 214 224834 214 226114 214 227389 239 228669 239 229949 239 231229 239 232509 249 233789 249 235069 249 236349 249 237629 264 238909 264 240189 264 241469 264 242744 274 244024 274 245304 274 246584 279 247864 279 249144 279 250424 279 251704 284 252984 284 254264 284 255544 284 256824 284 258104 284 259384 284 260664 284 261944 284 263224 284 264504 284 265784 284 267064 289 268344 289 269624 289 270904 289 272184 289 273464 289 274744 289 276024 289 277304 289 278584 289 279864 289 281144 289 282429 284 283709 284 284989 284 286269 284 287549 284 288829 284 290109 284 291389 284 292669 284 293949 284 295229 284 296509 284 297789 284 299069 284 300349 284 301629 284 302909 284 304189 284 305469 284 306749 284 308029 284 309309 284 310589 284 311869 284 313149 284 314429 284 315709 284 316989 279 318269 279 319549 279 320829 279 322109 279 323389 279 324669 279 325949 279 327229 279 328509 279 329789 279 331069 279 332349 279 333629 279 334909 279 336194 274 337474 274 338754 274 340034 274 341314 274 342594 274 343874 274 345154 274 346434 274 347714 274 348994 274 350274 274 351554 269 352834 269 354114 269 355394 269 356674 269 357954 269 359234 269 360514 269 361794 269 363074 269 364354 269 365634 269 366914 269 368194 269 369474 269 370754 269 372039 264 373319 264 374599 264 375879 264 377159 264 378439 264 379719 264 380999 259 382279 259 383559 259 384839 259 386119 259 387399 259 388679 259 389959 259 391239 259 392519 259 393799 259 395079 259 396364 254 397644 254 398924 254 400204 254 401484 254 402764 254 404044 254 405324 254 406604 254 407884 254 409164 254 410444 254 411724 254 413004 254 414284 254 415564 254 416849 244 418129 244 419409 244 420689 244 421969 244 423249 244 424529 244 425814 239 427094 239 428374 239 429654 239 430934 234 432214 234 433494 234 434774 234 436054 234 437334 234 438614 234 439894 234 441179 229 442459 229 443739 229 445019 229 446299 224 447579 224 448859 224 450139 224 451424 219 452704 219 453984 219 455264 219 456544 219 457824 219 459104 219 460384 217 461664 214 462944 214 464224 214 465509 209 466789 209 468069 209 469349 209 470634 199 471914 199 473194 199 474474 199 475754 194 477034 194 478314 194 479594 194 480879 189 482159 189 483439 189 484719 189 486004 179 487284 179 488564 179 489844 179 491129 169 492409 169 493689 169 494969 169 496254 159 497534 159 498814 159 500094 159 501379 149 502659 149 503939 149 505229 129 506509 129 507789 129 509069 129 510364 99 511644 99 512924 99 514204 99
6679bff55177a34fc01019eec999fd84_1,
1531871f2fd85a04faeeb2b535797395_0,918609 9 919889 9 921169 9 922449 9 923724 14 925004 14 926284 14 927564 14 928844 14 930124 14 931404 14 932684 14 933964 14 935244 14 936524 14 937804 14 939079 19 940359 19 941639 19 942919 19 944199 19 945479 19 946759 19 948034 19 949314 19 950594 19 951874 19 953154 19 954434 19 955714 19 956994 19 958274 14 959554 14 960834 14 962114 14 963394 14 964674 14 965954 14 967234 14 968509 14 969789 14 971069 14 972349 14 973629 14 974909 14 976189 14 977469 14 978744 19 980024 19 981304 19 982584 19 983864 19 985144 19 986424 19 987704 17 988984 19 990264 19 991544 19 992824 19 994104 19 995384 19 996664 19 997944 14 999224 14 1000504 14 1001784 14 1003059 19 1004339 19 1005619 19 1006899 19 1008179 19 1009459 19 1010739 19 1012019 19 1013299 19 1014579 19 1015859 19 1017139 19 1018419 19 1019699 19 1020979 19 1022259 19 1023539 19 1024819 19 1026099 19 1027379 19 1028659 19 1029939 19 1031219 19 1032499 19 1033779 19 1035059 19 1036339 19 1037614 29 1038894 29 1040174 29 1041454 29 1042734 29 1044014 29 1045294 29 1046574 29 1047854 34 1049134 34 1050414 34 1051694 34 1052974 34 1054254 34 1055534 34 1056814 34 1058094 34 1059374 34 1060654 34 1061934 34 1063214 34 1064494 34 1065774 34 1067054 34 1068339 29 1069619 29 1070899 29 1072179 29 1073459 29 1074739 29 1076019 29 1077299 33 1078579 34 1079859 34 1081139 34 1082419 34 1083699 34 1084979 34 1086259 34 1087544 29 1088824 29 1090104 29 1091384 29 1092664 29 1093944 29 1095224 29 1096504 29 1097789 24 1099069 24 1100349 24 1101629 24 1102909 24 1104189 24 1105469 24 1106749 24 1108029 24 1109309 24 1110589 24 1111869 24 1113149 24 1114429 24 1115709 24 1116989 24 1118274 9 1119554 9 1120834 9
1531871f2fd85a04faeeb2b535797395_1,923734 9 925014 9 926294 9 927574 9 928854 9 930134 9 931414 9 932694 9 933974 9 935254 9 936534 9 937814 9 939094 9 940374 9 941654 9 942935 7 944209 14 945489 14 946769 14 948049 14 949329 14 950609 14 951889 14 953164 9 954444 9 955724 9 957004 9 958284 9 959564 9 960844 9 962124 9 963399 14 964679 14 965959 14 967239 14 968519 14 969799 14 971079 14 972359 14 973634 19 974914 19 976194 19 977474 19 978754 19 980034 19 981314 19 982594 19 983874 19 985154 19 986434 19 987714 19 988994 19 990274 19 991554 19 992834 19 994114 19 995394 19 996674 19 997954 19 999234 19 1000514 19 1001794 19 1003069 24 1004349 24 1005629 24 1006909 24 1008189 24 1009469 24 1010749 24 1012029 24 1013309 24 1013334 9 1013344 9 1014589 24 1014614 9 1014624 9 1015869 24 1015894 9 1015904 9 1017149 24 1017174 9 1017184 9 1018429 24 1018454 9 1018464 9 1019709 24 1019734 9 1019744 9 1020989 24 1021014 9 1021024 9 1022269 24 1022294 9 1022304 9 1023554 19 1023574 9 1023584 9 1023594 9 1024834 19 1024854 9 1024864 9 1024874 9 1026114 19 1026134 9 1026144 9 1026154 9 1027394 19 1027414 9 1027424 9 1027434 9 1028674 19 1028694 9 1028704 9 1028714 9 1029954 19 1029974 9 1029984 9 1029994 9 1031234 19 1031254 9 1031264 9 1031274 9 1032514 9 1033794 19 1033814 9 1033824 9 1033834 9 1035074 19 1035094 9 1035104 9 1035114 9 1036354 19 1036374 9 1036384 9 1036394 9 1037634 19 1037654 9 1037664 9 1037674 9 1038914 19 1038934 9 1038944 9 1038954 9 1040194 19 1040214 9 1040224 9 1040234 9 1041474 19 1041494 9 1041504 9 1041514 9 1042754 19 1042774 9 1042784 9 1044034 19 1044054 9 1044064 9 1045314 19 1045334 9 1045344 9 1046594 19 1046614 9 1046624 9 1047874 19 1047894 9 1047904 9 1049154 19 1049174 9 1049184 9 1050434 19 1050454 9 1050464 9 1051714 19 1051734 9 1051744 9 1052994 19 1053014 9 1053024 9 1054274 19 1054294 9 1054304 9 1055554 19 1055574 9 1055584 9 1056834 19 1056854 9 1056864 9 1058114 19 1058134 9 1058144 9 1059394 19 1059414 9 1059424 9 1060674 19 1060694 9 1060704 9 1061954 19 1061974 9 1061984 9 1063234 19 1063254 9 1064514 19 1064534 9 1065794 19 1065814 9 1067074 19 1067094 9 1068354 19 1068374 9 1069634 19 1069654 9 1070914 19 1070934 9 1072194 19 1072214 9 1073474 9 1073484 19 1074754 9 1074764 19 1076034 9 1076044 19 1077314 9 1077324 19 1078594 9 1078604 19 1079874 9 1079884 19 1081154 9 1081164 19 1082444 9 1083724 9 1085004 9 1086284 9 1087564 9 1088844 9 1090124 9 1091404 9 1092684 9 1093964 9 1095244 9 1096524 9 1097804 9 1099084 9 1100364 9 1101644 9
b21960c94b0aab4c024a573c692195f8_0,430509 69 431789 69 433069 69 434349 69 435619 109 436899 109 438179 109 439459 109 440729 129 442009 129 443289 129 444569 129 445839 154 447119 154 448399 154 449679 154 450949 169 452229 169 453509 169 454789 169 456064 184 457344 184 458624 184 459904 184 461179 194 462459 194 463739 194 465009 214 466289 214 467569 214 468849 214 470124 224 471404 224 472684 224 473964 224 475234 234 476514 234 477794 234 479074 234 480349 244 481629 244 482909 244 484189 244 485464 254 486744 254 488024 254 489304 254 490584 259 491864 259 493144 259 494424 259 495699 269 496979 269 498259 269 499539 269 500819 274 502099 274 503379 274 504659 274 505934 284 507214 284 508494 284 509774 284 511054 284 512334 284 513614 284 514889 294 516169 294 517449 294 518729 294 520009 299 521289 299 522569 299 523849 299 525129 299 526409 299 527689 299 528969 299 530249 304 531529 304 532809 304 534089 304 535364 314 536644 314 537924 314 539204 314 540484 314 541764 314 543044 314 544324 314 545604 319 546884 319 548164 319 549444 319 550724 319 552004 319 553284 319 554564 324 555844 324 557124 324 558404 324 559684 324 560964 324 562244 324 563524 324 564809 324 566089 324 567369 324 568649 324 569929 324 571209 324 572489 324 573769 324 575049 329 576329 329 577609 329 578889 329 580169 329 581449 329 582729 329 584009 329 585289 329 586569 329 587849 329 589129 329 590409 329 591689 329 592969 329 594249 333 595529 334 596809 334 598089 334 599374 329 600654 329 601934 329 603214 329 604494 334 605774 334 607054 334 608334 334 609614 334 610894 334 612174 334 613454 334 614734 334 616014 334 617294 334 618574 334 619854 334 621134 334 622414 334 623694 334 624974 334 626254 334 627534 334 628814 334 630099 334 631379 334 632659 334 633939 334 635219 334 636499 334 637779 334 639059 334 640339 334 641619 334 642899 334 644179 334 645459 334 646739 334 648019 334 649304 329 650584 329 651864 329 653144 329 654424 329 655704 329 656984 329 658264 329 659544 329 660824 329 662104 329 663384 329 664664 329 665944 329 667224 329 668504 329 669789 324 671069 324 672349 324 673629 324 674909 324 676189 324 677469 324 678750 323 680034 319 681314 319 682594 319 683879 314 685159 314 686439 314 687719 314 689004 309 690284 309 691564 309 692844 309 694124 309 695404 309 696684 309 697964 309 699249 304 700529 304 701809 304 703089 304 704374 299 705654 299 706934 299 708214 299 709499 294 710779 294 712059 294 713339 294 714624 284 715904 284 717184 284 718464 284 719749 279 721029 279 722309 279 723589 279 724869 279 726149 279 727429 279 728714 274 729994 274 731274 274 732554 274 733834 269 735114 269 736394 269 737674 269 738959 264 740239 264 741519 264 742799 264 744084 259 745364 259 746644 259 747924 259 749204 254 750484 254 751764 254 753044 254 754329 249 755609 249 756889 249 758169 249 759454 239 760734 239 762014 239 763294 239 764579 234 765859 234 767139 234 768424 224 769704 224 770984 224 772264 224 773549 214 774829 214 776109 214 777389 214 778674 204 779954 204 781234 204 782514 204 783799 194 785079 194 786359 194 787639 194 788924 184 790204 184 791484 184 792764 184 794059 169 795339 169 796619 169 797899 169 799194 144 800474 144 801754 144 803034 144 804324 129 805604 129 806884 129 808164 129 809449 119 810729 119 812009 119 813294 109 814574 109 815854 109 817134 109 818419 94 819699 94 820979 94 822259 94 823549 79 824829 79 826109 79 827389 79 828679 54 829959 54 831239 54 832519 54 833824 9 835104 9 836384 9 837664 9
b21960c94b0aab4c024a573c692195f8_1,
391adc0bb223c4eaf3372eae567c94ea_0,783989 9 783999 9 785269 9 785279 9 786549 9 786559 9 787829 9 787839 9 789089 69 790369 69 791649 69 792929 69 794199 99 795479 99 796759 99 798039 99 799314 114 800594 114 801874 114 803154 114 804429 129 805709 129 806989 129 808269 129 809549 139 810829 139 812109 139 813389 152 814669 154 815949 154 817229 154 818514 164 819794 164 821074 164 822354 164 823634 179 824914 179 826194 179 827474 179 828759 189 830039 189 831319 189 832599 189 833879 199 835159 199 836439 199 837719 199 838999 204 840279 204 841559 204 842839 204 844124 204 845404 204 846684 204 847964 204 849244 209 850524 209 851804 209 853084 209 854369 214 855649 214 856929 214 858214 214 859494 214 860774 214 862054 214 863344 209 864624 209 865904 209 867184 209 868469 209 869749 209 871029 209 872309 209 873599 204 874879 204 876159 204 877439 204 878724 204 880004 204 881284 204 882564 204 883849 199 885129 199 886409 199 887689 199 888974 199 890254 199 891534 199 892814 199 894099 199 895379 199 896659 199 897939 199 899224 194 900504 194 901784 194 903069 194 904349 194 905629 194 906909 194 908194 194 909474 194 910754 194 912034 194 913319 189 914599 189 915879 189 917159 189 918449 179 919729 179 921009 179 922289 179 923574 174 924854 174 926134 174 927414 174 928704 164 929984 164 931264 164 932544 164 933829 159 935109 159 936389 159 937669 159 938954 154 940234 154 941514 154 942795 153 944079 149 945359 149 946639 149 947924 144 949204 144 950484 144 951764 144 953049 139 954329 139 955609 139 956889 139 958174 134 959454 134 960734 134 962014 134 963299 129 964579 129 965859 129 967139 129 968424 119 969704 119 970984 119 972264 119 973549 114 974829 114 976109 114 977389 114 978679 104 979959 104 981239 104 982519 104 983799 104 985079 104 986359 104 987641 100 988929 89 990209 89 991489 89 992774 84 994054 84 995334 84 996614 84 997899 74 999179 74 1000459 74 1001739 74 1003024 69 1004304 69 1005584 69 1006864 69 1008159 44 1009439 44 1010719 44 1011999 44 1013294 19 1014574 19 1015854 19 1017134 19
391adc0bb223c4eaf3372eae567c94ea_1,
be4d18d5401f659532897255ce2dd4ae_0,461709 9 462989 9 464269 9 465549 9 465559 9 466829 9 466839 9 468109 9 468119 9 469389 9 469399 9 470669 9 470679 19 471949 9 471959 19 473229 9 473239 19 474509 9 474519 19 475789 9 475799 19 477069 9 477079 19 478349 9 478359 19 479629 9 479639 19 480924 19 482204 19 483484 19 484764 19 486044 19 487324 19 488604 19 489884 19
