Id,Expected
60a633a8d5b2b2b55157b7781e2c706c_0,481871 30 483149 34 484429 34 485709 34 486979 59 488259 59 489539 59 490819 59 492089 84 493369 84 494649 84 495929 84 497199 109 498479 109 499759 109 501035 122 502314 124 503594 124 504874 124 506144 139 507424 139 508704 139 509984 139 511259 154 512539 154 513819 154 515099 154 516374 169 517654 169 518934 169 520209 179 521489 179 522769 179 524049 179 525324 194 526604 194 527884 194 529164 194 530444 204 531724 204 533004 204 534284 204 535559 214 536839 214 538119 214 539399 219 540679 219 541959 219 543239 219 544519 224 545799 224 547079 224 548359 224 549644 219 550924 219 552204 219 553484 219 554764 224 556044 224 557324 224 558604 229 559884 229 561164 229 562444 229 563724 234 565004 234 566284 234 567564 234 568844 239 570124 239 571404 239 572684 239 573964 244 575244 244 576524 244 577804 244 579084 244 580364 244 581644 244 582924 249 584204 249 585484 249 586764 249 588044 249 589324 249 590604 249 591884 249 593164 249 594444 249 595724 249 597004 254 598284 254 599564 254 600844 254 602129 249 603409 249 604689 249 605969 249 607249 249 608529 249 609809 249 611089 249 612364 254 613644 254 614924 254 616204 259 617484 259 618764 259 620044 259 621329 254 622609 254 623889 254 625169 254 626449 254 627729 254 629009 254 630289 254 631564 259 632844 259 634124 259 635404 264 636684 264 637964 264 639244 264 640529 259 641809 259 643089 259 644369 259 645649 259 646929 259 648209 259 649489 259 650769 264 652049 264 653329 264 654609 264 655889 264 657169 264 658449 264 659734 259 661014 259 662294 259 663574 259 664854 259 666134 259 667414 259 668694 259 669979 254 671259 254 672539 254 673819 254 675099 254 676379 254 677659 254 678939 254 680219 254 681499 254 682779 254 684059 254 685339 254 686619 254 687899 254 689184 249 690464 249 691744 249 693024 249 694304 249 695584 249 696864 249 698154 239 699434 239 700714 239 701994 239 703279 234 704559 234 705839 234 707119 234 708399 234 709679 234 710959 234 712239 234 713519 234 714799 234 716079 234 717364 229 718644 229 719924 229 721204 229 722494 219 723774 219 725054 219 726335 218 727619 214 728899 214 730179 214 731469 204 732749 204 734029 204 735309 204 736599 189 737879 189 739159 189 740439 189 741719 189 742999 189 744279 189 745561 187 746844 184 748124 184 749404 184 750694 169 751974 169 753254 169 754534 169 755819 164 757099 164 758379 164 759659 164 760944 154 762224 154 763504 154 764794 144 766074 144 767354 144 768634 144 769914 139 771194 139 772474 139 773754 139 775054 119 776334 119 777614 119 778894 119 780179 109 781459 109 782739 109 784029 99 785309 99 786589 99 787869 99 789159 84 790439 84 791719 84 792999 84 794294 69 795574 69 796854 69 798134 69 799424 54 800704 54 801984 54 803279 29 804559 29 805839 29 807119 29
60a633a8d5b2b2b55157b7781e2c706c_1,
c656702fa602bb3c7abacdbd7e6afd56_0,890334 19 890354 9 890364 9 891614 19 891634 9 891644 9 892894 19 892914 9 892924 9 894174 19 894194 9 894204 9 895454 39 896734 39 898014 39 899284 69 900564 69 901844 69 903124 69 904399 74 905679 74 906959 74 908239 74 909514 89 910794 89 912074 89 913354 89 914634 94 915914 94 917194 94 918464 109 919744 109 921024 109 922304 109 923584 109 924864 109 926144 109 927424 109 928704 114 929984 114 931264 114 932544 114 933819 119 935099 119 936379 119 937659 124 938939 124 940219 124 941499 124 942779 124 944059 124 945339 124 946619 124 947899 124 949179 124 950459 124 951739 124 953014 129 954294 129 955574 129 956854 129 958134 129 959414 129 960694 129 961974 129 963254 129 964534 129 965814 129 967094 134 968374 134 969654 134 970934 134 972214 134 973494 134 974774 134 976049 139 977329 139 978609 139 979889 139 981169 134 982449 134 983729 134 985009 134 986289 134 987569 134 988849 134 990129 134 991409 134 992689 134 993969 134 995254 129 996534 129 997814 129 999094 129 1000374 129 1001654 129 1002934 129 1004214 129 1005494 124 1006774 124 1008054 124 1009334 124 1010614 124 1011894 124 1013174 124 1014459 119 1015739 119 1017019 119 1018299 119 1019579 119 1020859 119 1022139 119 1023419 119 1024704 114 1025984 114 1027264 114 1028544 114 1029824 109 1031104 109 1032384 109 1033669 104 1034949 104 1036229 104 1037509 104 1038789 104 1040069 104 1041349 104 1042629 104 1043914 94 1045194 94 1046474 94 1047754 94 1049034 94 1050314 94 1051594 94 1052879 84 1054159 84 1055439 84 1056719 84 1057999 84 1059279 84 1060559 84 1061839 84 1063124 74 1064404 74 1065684 74 1066964 69 1068244 74 1069524 74 1070804 74 1072094 64 1073374 64 1074654 64 1075934 64 1077214 59 1078494 59 1079774 59 1081054 59 1082344 34 1083624 34 1084904 34 1086189 29 1087469 29 1088749 29 1090029 29
c656702fa602bb3c7abacdbd7e6afd56_1,
02fa602bb3c7abacdbd7e6afd56ea7bc_0,
02fa602bb3c7abacdbd7e6afd56ea7bc_1,
7330398846f67b5df7cdf3f33c3ca4d5_0,
7330398846f67b5df7cdf3f33c3ca4d5_1,
6d3694abb47953b0e4909384b57bb6a0_0,80124 29 81404 29 82684 29 83964 29 85239 34 86519 34 87799 34 89079 39 90359 39 91639 39 92919 39 94194 44 94299 29 95474 44 95579 29 96754 44 96859 29 98034 44 98139 29 99309 54 99414 44 100589 54 100694 44 101869 54 101974 44 103149 54 103254 44 104424 64 104519 64 105704 64 105799 64 106984 64 107079 64 108264 74 108354 74 109544 74 109634 74 110824 74 110914 74 112104 74 112194 74 113384 169 114664 169 115944 169 117224 169 118504 169 119784 169 121064 169 122344 169 123624 174 124904 174 126184 174 127464 179 128744 179 130024 179 131304 179 132584 179 133864 179 135144 179 136424 179 137704 179 138984 179 140264 179 141544 179 142819 184 144099 184 145379 184 146659 184 147939 184 149219 184 150499 184 151779 189 153059 189 154339 189 155619 189 156899 189 158179 189 159459 189 160739 189 162014 194 163294 194 164574 194 165854 199 167134 199 168414 199 169694 199 170974 199 172254 199 173534 199 174814 199 176094 199 177374 199 178654 199 179931 205 181209 209 182489 209 183769 209 185049 209 186329 209 187609 209 188889 209 190169 214 191449 214 192729 214 194009 214 195289 214 196569 214 197849 214 199129 219 200409 219 201689 219 202969 219 204249 219 205529 219 206809 219 208089 219 209369 224 210649 224 211929 224 213209 224 214489 224 215769 224 217049 224 218329 229 219609 229 220889 229 222169 229 223444 239 224724 239 226004 239 227284 239 228564 239 229844 239 231124 239 232404 239 233684 239 234964 239 236244 239 237524 239 238804 239 240084 239 241364 239 242644 239 243924 239 245204 239 246484 239 247764 239 249044 239 250324 239 251604 239 252884 239 254164 239 255444 239 256724 239 258004 239 259284 239 260564 239 261849 229 263129 229 264409 229 265689 229 266969 229 268249 229 269529 229 270809 229 272089 224 273369 224 274649 224 275929 219 277209 219 278489 219 279769 219 281049 214 282329 214 283609 214 284889 214 286169 209 287449 209 288729 209 290009 209 291284 209 292564 209 293844 209 295124 204 296404 204 297684 204 298964 204 300244 204 301524 204 302804 204 304084 204 305364 204 306644 204 307924 204 309204 204 310484 199 311764 199 313044 199 314319 204 315599 204 316879 204 318159 204 319439 199 320719 199 321999 199 323279 199 324559 199 325839 199 327119 199 328399 199 329679 199 330959 199 332239 199 333519 204 334799 204 336079 204 337359 204 338639 209 339919 209 341199 209 342479 209 343759 209 345039 209 346319 209 347599 209 348874 209 350154 209 351434 209 352714 209 353994 209 355274 209 356554 209 357834 214 359114 214 360394 214 361674 214 362949 219 364229 219 365509 219 366789 219 368069 219 369349 219 370629 219 371904 224 373184 224 374464 224 375744 224 377024 14 377039 204 378304 14 378319 204 379584 14 379599 204 380864 14 380879 204 382159 204 383439 204 384719 204 385999 204 387284 194 388564 194 389844 194 391124 194 392404 194 393684 194 394964 194 396244 194 397524 194 398804 194 400084 194 401364 194 402644 194 403924 194 405204 194 406484 189 407764 189 409044 189 410329 184 411609 184 412889 184 414169 184 415449 179 416729 179 418009 179 419289 179 420574 164 421854 164 423134 164 424415 162 425699 139 426979 139 428259 139 429544 134 430824 134 432104 134 433384 134 434669 119 435949 119 437229 119 438509 119 439794 114 441074 114 442354 114 443634 112 444914 109 446194 109 447474 109 448754 109 450034 109 451314 109 452594 109 453879 99 455159 99 456439 99 457719 99 459004 94 460284 94 461564 94 462849 84 464129 84 465409 84 466689 84 467969 84 469249 84 470529 84 471809 84 473094 79 474374 79 475654 79 476934 79 478214 79 479494 79 480774 79 482059 74 483339 74 484619 74 485899 74 487184 69 488464 69 489744 69 491024 69 492304 69 493584 69 494864 69 496144 69 497424 69 498704 69 499984 69 501269 68 502549 69 503829 69 505109 69 506394 64 507674 64 508954 64 510234 64 511514 64 512794 64 514074 64 515354 64 516639 64 517919 64 519199 64 520479 69 521759 69 523039 69 524319 69 525604 74 526884 74 528164 74 529444 74 530724 84 532004 84 533284 84 534564 84 535849 84 537129 84 538409 84 539689 89 540969 89 542249 89 543529 89 544814 89 546094 89 547374 89 548654 89 549934 89 551214 89 552494 89 553774 89 555059 89 556339 89 557619 89 558899 89 560179 89 561459 89 562739 89 564024 89 565304 89 566584 89 567864 89 569149 89 570429 89 571709 89 572989 89 574274 89 575554 89 576834 89 578119 84 579399 84 580679 84 581959 84 583239 84 584519 84 585799 84 587079 84 588359 79 589639 79 590919 79 592199 79 593484 59 594764 59 596044 59 597324 54 598604 54 599884 54 601164 54 602444 49 603724 49 605004 49 606284 49 607569 39 608849 39 610129 39 611409 39 612689 34 613969 34 615249 34 616529 9 616539 19 617809 9 617819 19 619089 9 619099 19 620369 9 620379 19
6d3694abb47953b0e4909384b57bb6a0_1,
3f33c3ca4d5060a633a8d5b2b2b55157_0,425454 19 426734 19 428014 19 429279 49 430559 49 431839 49 433119 49 434394 59 435674 59 436954 59 438234 59 439509 69 440789 69 442069 69 443349 69 444624 79 445904 79 447184 79 448459 84 449739 84 451019 84 452299 84 453574 99 454854 99 456134 99 457414 99 458689 109 459969 109 461249 109 462529 109 463804 129 465084 129 466364 129 467644 149 468924 149 470204 149 471484 149 472764 164 474044 164 475324 164 476604 164 477879 179 479159 179 480439 179 481719 182 482999 184 484279 184 485559 184 486839 194 488119 194 489399 194 490679 194 491959 199 493239 199 494519 199 495799 199 497074 214 498354 214 499634 214 500914 218 502194 219 503474 219 504754 219 506029 229 507309 229 508589 229 509869 229 511149 239 512429 239 513709 239 514989 239 516269 244 517549 244 518829 244 520109 249 521389 249 522669 249 523949 249 525229 249 526509 249 527789 249 529069 249 530349 254 531629 254 532909 254 534189 254 535469 259 536749 259 538029 259 539309 264 540589 264 541869 264 543149 264 544429 264 545709 264 546989 264 548269 264 549549 269 550829 269 552109 269 553389 269 554674 269 555954 269 557234 269 558514 274 559794 274 561074 274 562354 274 563634 279 564914 279 566194 279 567474 279 568754 279 570034 279 571314 279 572594 279 573874 284 575154 284 576434 284 577714 289 578994 289 580274 289 581554 289 582834 289 584114 289 585394 289 586674 289 587954 294 589234 294 590514 294 591794 294 593074 294 594354 294 595634 294 596914 299 598194 299 599474 299 600754 299 602034 299 603314 299 604594 299 605874 299 607154 299 608434 299 609714 299 610994 299 612274 299 613554 299 614834 299 616114 304 617394 304 618674 304 619954 304 621234 304 622514 304 623794 304 625074 304 626354 304 627634 304 628914 304 630194 304 631474 304 632754 304 634034 304 635314 309 636594 309 637874 309 639154 309 640434 309 641714 309 642994 309 644274 309 645554 314 646834 314 648114 314 649394 314 650674 314 651954 314 653234 314 654514 319 655794 319 657074 319 658354 319 659639 314 660919 314 662199 314 663479 314 664759 314 666039 314 667319 314 668599 314 669884 309 671164 309 672444 309 673724 309 675004 309 676284 309 677564 309 678854 299 680134 299 681414 299 682694 299 683974 299 685254 299 686534 299 687814 299 689094 9 689104 289 690374 9 690384 289 691654 9 691664 289 692934 9 692944 289 694214 9 694224 289 695494 9 695504 289 696774 9 696784 289 698069 284 699349 284 700629 284 701909 284 703189 284 704469 284 705749 284 707029 284 708314 279 709594 279 710874 279 712154 279 713434 279 714714 279 715994 279 717294 259 718574 259 719854 259 721134 259 722424 244 723704 244 724984 244 726265 243 727554 234 728834 234 730114 234 731399 229 732679 229 733959 229 735239 229 736554 194 737834 194 739114 194 740394 194 741674 189 742954 189 744234 189 745516 185 746814 164 748094 164 749374 164 750654 164 751934 164 753214 164 754494 164 755784 149 757064 149 758344 149 759624 149 760904 149 762184 149 763464 149 764754 139 766034 139 767314 139 768594 139 769874 134 771154 134 772434 134 773714 134 775004 124 776284 124 777564 124 778844 124 780124 119 781404 119 782684 119 783974 104 785254 104 786534 104 787814 104 789104 89 790384 89 791664 89 792944 89 794234 79 795514 79 796794 79 798074 79 799374 54 800654 54 801934 54 803229 39 804509 39 805789 39 807069 39 808369 9 809649 9 810929 9 812209 9
3f33c3ca4d5060a633a8d5b2b2b55157_1,
a15fc656702fa602bb3c7abacdbd7e6a_0,319459 14 320739 14 322019 14 323299 14 324579 14 325859 14 327139 14 328419 14 329699 14 330979 14 332259 14 333544 9 334824 9 336104 9 337384 9 338664 9 338674 9 338684 9 339944 9 339954 9 339964 9 341224 9 341234 9 341244 9 342504 9 342514 9 342524 9 343774 64 345054 64 346334 64 347614 64 348894 79 350174 79 351454 79 352724 94 354004 94 355284 94 356564 94 357844 99 359124 99 360404 99 361684 99 362959 109 364239 109 365519 109 366799 109 368074 114 369354 114 370634 114 371914 119 373194 119 374474 119 375754 119 377034 119 378314 119 379594 119 380874 119 382154 124 383434 124 384714 124 385994 124 387274 124 388554 124 389834 124 391104 9 391119 119 392384 9 392399 119 393664 9 393679 119 394944 9 394959 119 396224 19 396244 119 397504 19 397524 119 398784 19 398804 119 400064 19 400084 119 401339 144 402619 144 403899 144 405179 144 406459 144 407739 144 409019 144 410304 139 411584 139 412864 139 414144 139 415424 139 416704 139 417984 139 419264 139 420544 139 421824 139 423104 139 424384 139 425664 139 426944 139 428224 139 429504 139 430784 139 432064 139 433344 139 434624 139 435904 139 437184 139 438464 139 439744 139 441024 139 442304 139 443586 135 444864 134 446144 134 447424 134 448704 9 448714 124 449984 9 449994 124 451264 9 451274 124 452544 9 452554 124 453834 124 455114 124 456394 124 457674 124 458954 19 458974 9 458984 9 458994 84 460234 19 460254 9 460264 9 460274 84 461514 19 461534 9 461544 9 461554 84 462799 14 462834 84 464079 14 464104 9 464114 84 465359 14 465384 9 465394 84 466639 14 466664 9 466674 84 467924 9 467944 9 467954 84 469204 9 469224 9 469234 84 470484 9 470504 9 470514 84 471764 9 471784 9 471794 84 473064 9 473079 79 474344 9 474359 79 475624 9 475639 79 476904 9 476919 79 478184 9 478199 79 479464 9 479479 79 480744 9 480759 79 482039 74 483319 74 484599 74 485879 74 487164 9 487174 54 488444 9 488454 54 489724 9 489734 54 491004 9 491014 54 492294 39 493574 39 494854 39 496134 39 497424 9 498704 9 499984 9
a15fc656702fa602bb3c7abacdbd7e6a_1,
c22268d4b4ef4d95ceea11957998906d_0,491969 9 493249 9 494529 9 495809 9 497054 54 498334 54 499614 54 500885 72 502164 74 503444 74 504724 74 505999 84 507279 84 508559 84 509839 84 511119 94 512399 94 513679 94 514959 94 516234 109 517514 109 518794 109 520074 119 521354 119 522634 119 523914 119 525184 134 526464 134 527744 134 529024 134 530304 144 531584 144 532864 144 534144 144 535414 169 536694 169 537974 169 539254 174 540534 174 541814 174 543094 174 544374 184 545654 184 546934 184 548214 184 549494 184 550774 184 552054 184 553334 184 554604 9 554614 189 555884 9 555894 189 557164 9 557174 189 558444 9 558454 194 559724 9 559734 194 561004 9 561014 194 562284 9 562294 194 563564 9 563574 199 564844 9 564854 199 566124 9 566134 199 567404 9 567414 199 568684 209 569964 209 571244 209 572524 209 573804 214 575084 214 576364 214 577644 219 578924 219 580204 219 581484 219 582759 224 584039 224 585319 224 586599 224 587879 229 589159 229 590439 229 591719 229 592999 229 594279 229 595559 229 596839 234 598119 234 599399 234 600679 234 601959 234 603239 234 604519 234 605799 234 607079 239 608359 239 609639 239 610919 239 612199 239 613479 239 614759 239 616039 239 617319 239 618599 239 619879 239 621154 244 622434 244 623714 244 624994 244 626274 244 627554 244 628834 244 630114 244 631394 244 632674 244 633954 244 635234 249 636514 249 637794 249 639074 249 640359 244 641639 244 642919 244 644199 244 645479 244 646759 244 648039 244 649319 244 650599 244 651879 244 653159 244 654439 249 655719 249 656999 249 658279 249 659559 249 660839 249 662119 249 663399 249 664679 249 665959 249 667239 249 668519 249 669799 249 671079 249 672359 249 673644 244 674924 244 676204 244 677484 244 678764 244 680044 244 681324 244 682604 244 683889 239 685169 239 686449 239 687729 239 689004 244 690284 244 691564 244 692844 244 694124 244 695404 244 696684 244 697969 239 699249 239 700529 239 701809 239 703089 239 704369 239 705649 239 706929 239 708214 234 709494 234 710774 234 712054 229 713334 229 714614 229 715894 229 717184 214 718464 214 719744 214 721024 214 722304 214 723584 214 724864 214 726145 212 727434 199 728714 199 729994 199 731274 194 732554 194 733834 194 735114 194 736414 174 737694 174 738974 174 740254 174 741534 169 742814 169 744094 169 745376 165 746664 154 747944 154 749224 154 750504 9 750514 144 751784 9 751794 144 753064 9 753074 144 754344 9 754354 144 755634 139 756914 139 758194 139 759474 139 760754 9 760764 124 762034 9 762044 124 763314 9 763324 124 764614 19 764634 19 764674 39 765879 14 765894 19 765914 19 765944 9 765954 39 767159 14 767174 19 767194 19 767224 9 767234 39 768439 14 768454 19 768474 19 768504 9 768514 39 769719 14 769734 9 769744 9 769754 9 769764 9 769784 9 769794 24 770999 14 771014 9 771024 9 771034 9 771044 9 771064 9 771074 24 772279 14 772294 9 772304 9 772314 9 772324 9 772344 9 772354 24 773559 14 773574 9 773584 9 773594 9 773604 9 773624 9 773634 24
c22268d4b4ef4d95ceea11957998906d_1,
