Id,Expected
b21960c94b0aab4c024a573c692195f8_1,
391adc0bb223c4eaf3372eae567c94ea_0,
391adc0bb223c4eaf3372eae567c94ea_1,
be4d18d5401f659532897255ce2dd4ae_0,
be4d18d5401f659532897255ce2dd4ae_1,
80cae6daedd989517cb8041ed86e5822_0,
80cae6daedd989517cb8041ed86e5822_1,
cbb2a365b5574868eb60861ee1ff0b8a_0,
cbb2a365b5574868eb60861ee1ff0b8a_1,
dc0bb223c4eaf3372eae567c94ea04c6_0,
dc0bb223c4eaf3372eae567c94ea04c6_1,
780fd497e1c0e9082ea2c193ac8d551c_0,
780fd497e1c0e9082ea2c193ac8d551c_1,
e4a17af18f72c8e6166a915669c99390_0,
e4a17af18f72c8e6166a915669c99390_1,
dd78294679c9cbb2a365b5574868eb60_0,
dd78294679c9cbb2a365b5574868eb60_1,
97e1c0e9082ea2c193ac8d551c149b60_0,530530 2 531809 5 533087 8 534366 10 535645 12 536924 14 538203 16 539482 17 540761 19 542040 21 543319 22 544598 24 545877 26 547156 27 548435 29 549716 27 550996 27 552276 27 553558 24 554839 22 556120 20 557401 18 558683 15 559964 13 561246 10 562528 7 563809 4
97e1c0e9082ea2c193ac8d551c149b60_1,
d694539ef2424a9218697283baa3657e_0,
d694539ef2424a9218697283baa3657e_1,
4417fda8019410b1fcf0625f608b4ce9_0,
4417fda8019410b1fcf0625f608b4ce9_1,
e19769fa2d37d32780fd497e1c0e9082_0,
e19769fa2d37d32780fd497e1c0e9082_1,
3657e4314fe384eb2ba3adfda6c1899f_0,
3657e4314fe384eb2ba3adfda6c1899f_1,
4e8bfb905b78a91391adc0bb223c4eaf_0,
4e8bfb905b78a91391adc0bb223c4eaf_1,
019410b1fcf0625f608b4ce97629ab55_0,539490 4 540769 7 542048 9 543327 11 544606 13 545886 14 547165 16 548444 17 549724 17 551004 17 552285 16 553566 13 554847 11 556128 9 557409 6
019410b1fcf0625f608b4ce97629ab55_1,
7fda8019410b1fcf0625f608b4ce9762_0,
7fda8019410b1fcf0625f608b4ce9762_1,
677a6b1f2c6d40b3bbba8f6c704801b3_0,
677a6b1f2c6d40b3bbba8f6c704801b3_1,
0619ebebe9e9c9d00a4262b4fe4a5a95_0,
0619ebebe9e9c9d00a4262b4fe4a5a95_1,
e3c84417fda8019410b1fcf0625f608b_0,
e3c84417fda8019410b1fcf0625f608b_1,
7936140a2d5fc1443c4e445927738677_0,
7936140a2d5fc1443c4e445927738677_1,
41ed86e58224cb76a67d4dcf9596154e_0,
41ed86e58224cb76a67d4dcf9596154e_1,
05b78a91391adc0bb223c4eaf3372eae_0,
05b78a91391adc0bb223c4eaf3372eae_1,
e8bfb905b78a91391adc0bb223c4eaf3_0,
e8bfb905b78a91391adc0bb223c4eaf3_1,
fb905b78a91391adc0bb223c4eaf3372_0,
fb905b78a91391adc0bb223c4eaf3372_1,
6240619ebebe9e9c9d00a4262b4fe4a5_0,
6240619ebebe9e9c9d00a4262b4fe4a5_1,
314fe384eb2ba3adfda6c1899fdc9837_0,
314fe384eb2ba3adfda6c1899fdc9837_1,
27738677a6b1f2c6d40b3bbba8f6c704_0,
27738677a6b1f2c6d40b3bbba8f6c704_1,
5c1346e62522325c1b9c4fc9cbe1eca1_0,
5c1346e62522325c1b9c4fc9cbe1eca1_1,
d6240619ebebe9e9c9d00a4262b4fe4a_0,
d6240619ebebe9e9c9d00a4262b4fe4a_1,
77e004e8bfb905b78a91391adc0bb223_0,
77e004e8bfb905b78a91391adc0bb223_1,
2a365b5574868eb60861ee1ff0b8a4f6_0,
2a365b5574868eb60861ee1ff0b8a4f6_1,
3c84417fda8019410b1fcf0625f608b4_0,
3c84417fda8019410b1fcf0625f608b4_1,
67d4dcf9596154efb7cef748d9cbd617_0,
67d4dcf9596154efb7cef748d9cbd617_1,
a3657e4314fe384eb2ba3adfda6c1899_0,
a3657e4314fe384eb2ba3adfda6c1899_1,
7f0019f7e6af7d7147763bdfb928d788_0,
7f0019f7e6af7d7147763bdfb928d788_1,
0fca6a4248a41e8db8b4ed633b456aaa_0,
0fca6a4248a41e8db8b4ed633b456aaa_1,
60b246359c68c836f843dcf41f4dce3c_0,
60b246359c68c836f843dcf41f4dce3c_1,
a6a4248a41e8db8b4ed633b456aaafac_0,
a6a4248a41e8db8b4ed633b456aaafac_1,
f13dd311a65d2b46d0a6085835c525af_0,
f13dd311a65d2b46d0a6085835c525af_1,
6231002ec4a1fe748f3085f1ce88cbdf_0,
6231002ec4a1fe748f3085f1ce88cbdf_1,
bec33b5e3d68f9d4c331587f9b9d49e2_0,872176 1 873454 4 874734 4
bec33b5e3d68f9d4c331587f9b9d49e2_1,
4f437f0019f7e6af7d7147763bdfb928_0,525640 7 526916 12 528193 16 529472 18 530751 19 532030 20 533312 18 534593 16 535874 15 537155 13 538436 12 539717 10 540999 8 542280 6 543562 2
4f437f0019f7e6af7d7147763bdfb928_1,
afe1f119f21b248d152b672ab3492fc6_0,
afe1f119f21b248d152b672ab3492fc6_1,
df366e057db382b8564872a27301a654_0,
df366e057db382b8564872a27301a654_1,
7af2ed9fbb63b28163a745959c039830_0,
7af2ed9fbb63b28163a745959c039830_1,
2d9e593b6be1ac29adbe86f03d900fd1_0,
2d9e593b6be1ac29adbe86f03d900fd1_1,
3425b976973f13dd311a65d2b46d0a60_0,
3425b976973f13dd311a65d2b46d0a60_1,
3dd311a65d2b46d0a6085835c525af63_0,
3dd311a65d2b46d0a6085835c525af63_1,
782707d7c359e27888daefee82519763_0,
782707d7c359e27888daefee82519763_1,
a6e51d077bad31c8c5f54ffaa27a6235_0,
a6e51d077bad31c8c5f54ffaa27a6235_1,
80c643782707d7c359e27888daefee82_0,301586 3 302863 9 304142 12 305420 17 306700 17 307980 17 309260 17 310541 15 311822 12 313102 10 314383 8 315665 4
80c643782707d7c359e27888daefee82_1,
7cb2eb1ef57af2ed9fbb63b28163a745_0,532159 1
7cb2eb1ef57af2ed9fbb63b28163a745_1,
6f4d4987ea3b4bae5672a230194c5a08_0,
6f4d4987ea3b4bae5672a230194c5a08_1,
e2cd066b9fdbc3bbc04a3afe1f119f21_0,
e2cd066b9fdbc3bbc04a3afe1f119f21_1,
2cd066b9fdbc3bbc04a3afe1f119f21b_0,
2cd066b9fdbc3bbc04a3afe1f119f21b_1,
be86f03d900fd197cd955fa095f97845_0,
be86f03d900fd197cd955fa095f97845_1,
eb1ef57af2ed9fbb63b28163a745959c_0,
eb1ef57af2ed9fbb63b28163a745959c_1,
13dd311a65d2b46d0a6085835c525af6_0,
13dd311a65d2b46d0a6085835c525af6_1,
8fa8625605da2023387fd56c04414eaa_0,
8fa8625605da2023387fd56c04414eaa_1,
66e057db382b8564872a27301a654864_0,
66e057db382b8564872a27301a654864_1,
ea42b4eebc9e5a87e443434ac60af150_0,524012 6 525289 10 526566 15 527844 19 529123 20 530403 20 531683 20 532966 16 534248 12 535531 8 536813 3
ea42b4eebc9e5a87e443434ac60af150_1,
fe1f119f21b248d152b672ab3492fc62_0,
fe1f119f21b248d152b672ab3492fc62_1,
8cbdf366e057db382b8564872a27301a_0,
8cbdf366e057db382b8564872a27301a_1,
fdbc3bbc04a3afe1f119f21b248d152b_0,
fdbc3bbc04a3afe1f119f21b248d152b_1,
aafac813fe3ccba3e032dd2948a80c64_0,
aafac813fe3ccba3e032dd2948a80c64_1,
c5a0808bee60b246359c68c836f843dc_0,
c5a0808bee60b246359c68c836f843dc_1,
3bbc04a3afe1f119f21b248d152b672a_0,
3bbc04a3afe1f119f21b248d152b672a_1,
ad43fe2cd066b9fdbc3bbc04a3afe1f1_0,
ad43fe2cd066b9fdbc3bbc04a3afe1f1_1,
425b976973f13dd311a65d2b46d0a608_0,
425b976973f13dd311a65d2b46d0a608_1,
e7998934d417cb2eb1ef57af2ed9fbb6_0,
e7998934d417cb2eb1ef57af2ed9fbb6_1,
2ed9fbb63b28163a745959c03983064a_0,
2ed9fbb63b28163a745959c03983064a_1,
cb2eb1ef57af2ed9fbb63b28163a7459_0,
cb2eb1ef57af2ed9fbb63b28163a7459_1,
4e2a6e51d077bad31c8c5f54ffaa27a6_0,
4e2a6e51d077bad31c8c5f54ffaa27a6_1,
d077bad31c8c5f54ffaa27a623511c38_0,
d077bad31c8c5f54ffaa27a623511c38_1,
1002ec4a1fe748f3085f1ce88cbdf366_0,
1002ec4a1fe748f3085f1ce88cbdf366_1,
63b8318ecf467d7ad048df39beb17636_0,
63b8318ecf467d7ad048df39beb17636_1,
8954bb13d3727c7e5e1069646f2f0bb8_0,
8954bb13d3727c7e5e1069646f2f0bb8_1,
df8e26031fbb5e52c41545ba55aadaa7_0,
df8e26031fbb5e52c41545ba55aadaa7_1,
1b62f15ec83b97bb11e8e0c4416c1931_0,543330 7 544607 15 545885 21 547163 28 548442 32 549722 33 551001 34 552282 31 553564 25 554845 20 556127 14 557409 9
1b62f15ec83b97bb11e8e0c4416c1931_1,
1ad4f13ccf1f4b331a412fc44655fb51_0,
1ad4f13ccf1f4b331a412fc44655fb51_1,
6b83ef461c2a337948a41964c1d4f50a_0,
6b83ef461c2a337948a41964c1d4f50a_1,
dc70626ab4ec3d46e602b296cc5cfd26_0,
dc70626ab4ec3d46e602b296cc5cfd26_1,
72d9e593b6be1ac29adbe86f03d900fd_0,
72d9e593b6be1ac29adbe86f03d900fd_1,
4ca6160127cd1d5ff99c267599fc487b_0,
4ca6160127cd1d5ff99c267599fc487b_1,
0a0317371a966bf4b3466463a3c64db1_0,
0a0317371a966bf4b3466463a3c64db1_1,
39dda50f954ba59c7de13a35276a4764_0,
39dda50f954ba59c7de13a35276a4764_1,
cf464aa36bf7c09a3bb0e5ca159410b9_0,
cf464aa36bf7c09a3bb0e5ca159410b9_1,
cb1b387133b51209db6dcdda5cc8a788_0,
cb1b387133b51209db6dcdda5cc8a788_1,
710d568df17586ad8f3297c819c90895_0,
710d568df17586ad8f3297c819c90895_1,
3b8318ecf467d7ad048df39beb176363_0,
3b8318ecf467d7ad048df39beb176363_1,
5026b3550534bca540e24f489284b8e6_0,
5026b3550534bca540e24f489284b8e6_1,
1209db6dcdda5cc8a788edaeb6aa460a_0,
1209db6dcdda5cc8a788edaeb6aa460a_1,
50534bca540e24f489284b8e6953ad88_0,
50534bca540e24f489284b8e6953ad88_1,
c41545ba55aadaa77712a48e11d579d9_0,
c41545ba55aadaa77712a48e11d579d9_1,
5beb48f0be11d0309d1dff09b8405734_0,
5beb48f0be11d0309d1dff09b8405734_1,
6ddca6ee1af35b65bd9ea42cfcfedb5e_0,
6ddca6ee1af35b65bd9ea42cfcfedb5e_1,
af35b65bd9ea42cfcfedb5eb2a0e4b50_0,
af35b65bd9ea42cfcfedb5eb2a0e4b50_1,
1db239dda50f954ba59c7de13a35276a_0,
1db239dda50f954ba59c7de13a35276a_1,
88e16d4ca6160127cd1d5ff99c267599_0,
88e16d4ca6160127cd1d5ff99c267599_1,
87133b51209db6dcdda5cc8a788edaeb_0,
87133b51209db6dcdda5cc8a788edaeb_1,
4fda8daadc8dd23ae214d84b5dec33fd_0,
4fda8daadc8dd23ae214d84b5dec33fd_1,
461c2a337948a41964c1d4f50a5f3601_0,
461c2a337948a41964c1d4f50a5f3601_1,
54ba59c7de13a35276a476420655433a_0,
54ba59c7de13a35276a476420655433a_1,
0a5f3601ad4f13ccf1f4b331a412fc44_0,
0a5f3601ad4f13ccf1f4b331a412fc44_1,
f62f215f0da4ad3a7ab8df9da7386835_0,
f62f215f0da4ad3a7ab8df9da7386835_1,
318ecf467d7ad048df39beb176363408_0,
318ecf467d7ad048df39beb176363408_1,
05734fbeedd0f9da760db74a29abdb04_0,359126 4 360404 7 361683 9 362962 11 364241 13 365520 15 366798 18 368078 19 369358 19 370637 20 371918 19 373199 17 374480 15 375761 13 377041 13 378322 11 379603 9 380884 8 382165 6 383446 4
05734fbeedd0f9da760db74a29abdb04_1,
cc5cfd263f1f90be28799235026b3550_0,767679 4 768958 6 770237 8 771516 10 772795 12 774074 13 775353 15 776633 16 777912 17 779191 19 780471 19 781751 19 783031 19 784311 18 785592 17 786873 15 788154 13 789435 11 790716 9 791997 7 793278 5 794559 2
cc5cfd263f1f90be28799235026b3550_1,
d6bf62f215f0da4ad3a7ab8df9da7386_0,
d6bf62f215f0da4ad3a7ab8df9da7386_1,
98da48d679d7c7c8d3d96fb2b87fbbcf_0,
98da48d679d7c7c8d3d96fb2b87fbbcf_1,
db5eb2a0e4b50889d874c68c030b9afe_0,
db5eb2a0e4b50889d874c68c030b9afe_1,
f8e26031fbb5e52c41545ba55aadaa77_0,
f8e26031fbb5e52c41545ba55aadaa77_1,
0626ab4ec3d46e602b296cc5cfd263f1_0,
0626ab4ec3d46e602b296cc5cfd263f1_1,
9c7976c1182df0de51d32128c358d1fd_0,
9c7976c1182df0de51d32128c358d1fd_1,
cf6644589e532a9ee954f81faedbce39_0,
cf6644589e532a9ee954f81faedbce39_1,
4c1711b62f15ec83b97bb11e8e0c4416_0,196215 5 197493 9 198771 12 200049 15 201327 18 202607 18 203886 19 205167 18 206448 16 207729 15 209009 15 210290 13 211571 12 212852 10 214134 8 215415 6 216696 4 217977 1
4c1711b62f15ec83b97bb11e8e0c4416_1,
6ad1468996b4a9ce6d840b53a6558038_0,
6ad1468996b4a9ce6d840b53a6558038_1,
b70dd094a7f32574d6c748c41743c6c0_0,
b70dd094a7f32574d6c748c41743c6c0_1,
7f32574d6c748c41743c6c08a1d1ad8f_0,
7f32574d6c748c41743c6c08a1d1ad8f_1,
30c2f4fc276ed9f178dc2f4af6266509_0,
30c2f4fc276ed9f178dc2f4af6266509_1,
e73749a0d21db70dd094a7f32574d6c7_0,
e73749a0d21db70dd094a7f32574d6c7_1,
c4be73749a0d21db70dd094a7f32574d_0,
c4be73749a0d21db70dd094a7f32574d_1,
39d6aad6bb0170a40ed32deef71fbe08_0,
39d6aad6bb0170a40ed32deef71fbe08_1,
f8e5ad89d2844837f2a0f1536ad3f6a5_0,
f8e5ad89d2844837f2a0f1536ad3f6a5_1,
626650908b1cb932a767bf5487ced51b_0,
626650908b1cb932a767bf5487ced51b_1,
5664c1711b62f15ec83b97bb11e8e0c4_0,
5664c1711b62f15ec83b97bb11e8e0c4_1,
9632a3c6f7f7fb2a643f15bd0249ddcc_0,
9632a3c6f7f7fb2a643f15bd0249ddcc_1,
8eb5a9a8a8d7fcc9df8e5ad89d284483_0,
8eb5a9a8a8d7fcc9df8e5ad89d284483_1,
7ad1cf2eb9d32a3dc907950289e976c7_0,
7ad1cf2eb9d32a3dc907950289e976c7_1,
dd094a7f32574d6c748c41743c6c08a1_0,
dd094a7f32574d6c748c41743c6c08a1_1,
eecd70ebce6347c491b37c8c2e5a64a8_0,
eecd70ebce6347c491b37c8c2e5a64a8_1,
94a7f32574d6c748c41743c6c08a1d1a_0,
94a7f32574d6c748c41743c6c08a1d1a_1,
